"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Tlalocohyla smithii",-102.04,19.09,2990,3013,2965,8420,1885,14,1066,5447,129,133,616,1810,3094,2878,216,0.939000606536865,-3.38104391098022,-0.0432344414293766,0.662904620170593,1.33790898323059
"Tlalocohyla smithii",-102.29,18.33,2966,2978,2951,10764,2504,21,1037,6931,186,107,663,1087,3055,2893,162,1.48210501670837,-2.40926790237427,1.00888204574585,0.382054299116135,0.435113996267319
"Tlalocohyla smithii",-102.49,19.16,3011,3039,2986,9988,2290,16,1060,6348,152,124,591,1998,3118,2909,209,1.57630896568298,-3.52041792869568,-0.617994725704193,1.05599701404572,0.978671193122864
"Tlalocohyla smithii",-99.24,16.66,3008,3016,3000,13406,3148,11,1104,8401,102,60,661,650,3052,2962,90,3.12441110610962,-2.30059289932251,0.774877429008484,0.314054608345032,-1.30893099308014
"Tlalocohyla smithii",-98.32,16.62,2989,3004,2981,14458,3205,34,1080,8688,153,114,664,1014,3078,2907,171,2.18690705299377,-2.64559006690979,0.667182385921478,1.22086703777313,0.687881588935852
"Tlalocohyla smithii",-102,18.08,2995,3007,2981,9483,2485,7,1088,6185,134,80,665,1040,3053,2932,121,2.15995192527771,-2.63034701347351,0.677882611751556,-0.0537120513617992,-0.553160190582275
"Tlalocohyla smithii",-100.91,18.06,3001,3023,2982,10705,2433,32,1111,7151,162,112,603,1543,3098,2913,185,1.80221498012543,-3.16850709915161,-0.0394978299736977,0.931249678134918,0.578840374946594
"Tlalocohyla smithii",-99.456667,18.915,2939,2957,2915,10267,2099,69,1005,6153,287,123,649,1649,3026,2837,189,0.52886962890625,-2.04133701324463,1.43043994903564,0.21984389424324,0.998526811599731
"Tlalocohyla smithii",-105.210254535951,21.5904978870466,2980,3005,2949,14659,4088,13,1241,11186,102,75,563,2315,3037,2904,133,2.58122897148132,-1.88548898696899,1.39524400234222,1.6749370098114,-0.98237818479538
"Tlalocohyla smithii",-98.0000680902169,16.7307507821219,2995,3014,2984,17348,3580,62,1044,10386,250,120,652,1231,3093,2909,184,2.48467803001404,-2.53275895118713,0.403126806020737,1.82873296737671,0.897055923938751
"Tlalocohyla smithii",-105.02,19.53,2981,3002,2959,8625,2358,11,1095,5833,83,75,618,1774,3031,2909,122,1.72899198532104,-2.3561589717865,0.8944051861763,-0.165251895785332,-0.855777502059937
"Tlalocohyla smithii",-99.41,16.78,3007,3019,2999,12520,3062,12,1107,7998,113,93,681,831,3076,2940,136,2.63303303718567,-2.81743597984314,0.4969182908535,0.729188323020935,-0.0566472597420216
"Tlalocohyla smithii",-99.79,16.78,3004,3011,2997,11913,2879,8,1121,7762,112,51,689,537,3037,2963,74,3.07806301116943,-2.23360896110535,0.999283790588379,-0.138631999492645,-1.58909904956818
"Tlalocohyla smithii",-97.8881224318901,17.0426798273418,2966,2979,2952,20119,4196,144,981,11502,499,119,673,1002,3054,2877,177,2.39627289772034,-1.50311803817749,1.30724596977234,1.89723801612854,0.920120716094971
"Tlalocohyla smithii",-105.04,19.49,2981,3002,2959,8368,2340,9,1099,5655,76,65,579,1753,3028,2916,112,1.77328097820282,-2.25790905952454,0.865795314311981,-0.279467195272446,-1.27414000034332
"Tlalocohyla smithii",-105.25,20.8083,2979,3004,2952,12650,3201,19,1144,8976,153,64,560,2127,3027,2913,114,2.29498600959778,-1.846146941185,1.14066398143768,0.693051278591156,-1.36830401420593
"Tlalocohyla smithii",-104.55833,19.20167,2989,3008,2969,10293,2709,7,1129,7146,92,71,635,1555,3036,2924,112,2.21796298027039,-2.34013795852661,0.944496929645538,0.136182695627213,-0.976224780082703
"Tlalocohyla smithii",-104.71,19.23,2989,3008,2969,9478,2578,7,1118,6514,92,59,596,1564,3031,2932,99,2.20308089256287,-2.23824000358582,0.873750925064087,-0.143894597887993,-1.46560597419739
"Tlalocohyla smithii",-101.1278,17.61889,2984,2997,2970,14292,3533,29,1070,9076,171,98,666,1080,3055,2908,147,2.3672559261322,-2.2161819934845,1.0442670583725,1.0619649887085,0.064198911190033
"Tlalocohyla smithii",-105.07,19.53,2984,3005,2961,8178,2278,9,1099,5542,72,65,573,1794,3031,2918,113,1.76925897598267,-2.32073402404785,0.768891274929047,-0.29173880815506,-1.27961695194244
"Tlalocohyla smithii",-103.770209726768,18.7806333696216,2990,3005,2974,7674,1826,10,1062,5108,119,51,591,1236,3028,2941,87,2.00845289230347,-2.279944896698,0.681694328784943,-0.862189412117004,-1.73030805587769
"Tlalocohyla smithii",-99.4501022177061,16.7807440742005,3009,3021,3000,12452,3062,12,1109,7984,115,95,690,846,3078,2940,138,2.64257907867432,-2.87540292739868,0.462897688150406,0.751637816429138,0.0302386898547411
